contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
Circular_Seq468	57565	No	NA	94	20	3	High-quality	High-quality	95.8	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq469	38521	No	NA	64	17	0	High-quality	High-quality	99.41	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq470	41264	No	NA	66	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq471	57605	No	NA	94	14	0	High-quality	High-quality	97.92	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq472	57665	No	NA	103	16	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq473	44909	No	NA	69	15	3	High-quality	High-quality	99.53	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq474	44908	Yes	43827	73	15	3	High-quality	High-quality	97.16	AAI-based (high-confidence)	2.41	1.0	
Circular_Seq475	57606	No	NA	95	13	0	High-quality	High-quality	97.93	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq476	88806	No	NA	134	34	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq477	105869	No	NA	151	21	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq478	157134	No	NA	214	52	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq479	101824	No	NA	113	19	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq480	44767	No	NA	75	16	0	High-quality	High-quality	97.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq481	19077	No	NA	25	12	0	Low-quality	Genome-fragment	49.49	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq482	52207	No	NA	68	13	1	High-quality	High-quality	98.09	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq483	45066	No	NA	66	11	3	High-quality	High-quality	99.89	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq484	88808	No	NA	134	32	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq485	157136	No	NA	209	54	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq486	43406	No	NA	75	16	0	High-quality	High-quality	94.05	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq487	44827	No	NA	56	15	0	High-quality	High-quality	99.52	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq488	44745	No	NA	74	16	0	High-quality	High-quality	96.96	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq489	45239	No	NA	75	15	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq490	199395	No	NA	235	43	8	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq491	88808	No	NA	134	34	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq492	71619	No	NA	127	27	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq493	42064	No	NA	70	16	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq494	41192	No	NA	60	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq495	37493	No	NA	61	10	1	High-quality	High-quality	98.43	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq496	32773	No	NA	49	10	3	High-quality	High-quality	94.08	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq497	64566	No	NA	82	23	2	High-quality	High-quality	98.6	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq498	49570	No	NA	72	12	1	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq499	47613	No	NA	65	21	0	High-quality	High-quality	98.85	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq500	35663	No	NA	55	14	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq501	47500	No	NA	77	11	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq502	43597	No	NA	54	7	0	High-quality	High-quality	98.57	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq503	73177	No	NA	120	15	5	High-quality	High-quality	95.51	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq504	101836	No	NA	81	12	1	High-quality	High-quality	98.74	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq505	42855	No	NA	58	8	0	High-quality	High-quality	99.46	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq506	41060	No	NA	71	15	0	High-quality	High-quality	97.1	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq507	101948	No	NA	99	17	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq508	39319	No	NA	56	26	0	High-quality	High-quality	92.44	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq509	181022	No	NA	222	32	3	High-quality	High-quality	96.74	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq510	97767	No	NA	92	11	0	High-quality	High-quality	91.99	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq511	32574	No	NA	43	6	1	High-quality	High-quality	97.94	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq512	92963	No	NA	91	10	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq513	41949	No	NA	76	14	0	High-quality	High-quality	99.36	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq514	5301	No	NA	8	4	0	High-quality	High-quality	98.87	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq515	54683	No	NA	98	18	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq516	75767	No	NA	130	19	1	High-quality	High-quality	93.93	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq517	22221	No	NA	42	4	0	Low-quality	Genome-fragment	41.53	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq518	48886	No	NA	68	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq519	45656	No	NA	63	26	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq520	40914	No	NA	61	18	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq521	42853	No	NA	59	10	0	High-quality	High-quality	99.47	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq522	41919	No	NA	60	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq523	97353	Yes	91588	93	10	4	High-quality	High-quality	95.44	AAI-based (high-confidence)	5.92	1.0	
Circular_Seq524	86916	No	NA	135	19	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq525	41978	No	NA	79	16	0	High-quality	High-quality	99.16	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq526	43598	No	NA	55	8	0	High-quality	High-quality	98.61	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq527	39965	No	NA	59	22	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq528	164672	No	NA	190	21	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq529	64464	No	NA	96	30	0	High-quality	High-quality	98.43	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq530	124028	No	NA	152	33	4	Medium-quality	Genome-fragment	78.25	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq531	213632	No	NA	178	32	3	High-quality	High-quality	98.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq532	36071	No	NA	47	11	1	High-quality	High-quality	99.81	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq533	34800	No	NA	61	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq534	41524	No	NA	73	18	0	High-quality	High-quality	98.57	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq535	33727	No	NA	49	12	0	High-quality	High-quality	94.12	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq536	45378	No	NA	71	23	0	High-quality	High-quality	93.47	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq537	79515	No	NA	121	18	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq538	38428	No	NA	65	19	1	High-quality	High-quality	98.38	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq539	101337	No	NA	85	15	1	High-quality	High-quality	98.25	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq540	58731	No	NA	104	21	1	High-quality	High-quality	99.5	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq541	71072	No	NA	117	20	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq542	6501	No	NA	9	4	0	High-quality	High-quality	99.4	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq543	74024	No	NA	94	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.26	contig >1.5x longer than expected genome length
Circular_Seq544	36480	No	NA	48	9	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq545	35356	No	NA	70	20	0	Medium-quality	Genome-fragment	50.47	HMM-based (lower-bound)	0.0	1.0	
Circular_Seq546	38900	No	NA	54	19	1	High-quality	High-quality	99.71	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq547	45503	No	NA	68	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq548	42315	No	NA	70	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq549	79699	No	NA	122	26	2	High-quality	High-quality	98.89	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq550	43412	No	NA	80	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq551	41535	No	NA	72	16	0	High-quality	High-quality	98.29	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq552	46714	No	NA	70	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq553	45502	No	NA	69	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq554	38758	No	NA	61	16	0	High-quality	High-quality	98.79	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq555	44811	No	NA	70	17	1	High-quality	High-quality	99.48	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq556	41502	No	NA	76	16	0	High-quality	High-quality	98.18	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq557	44741	No	NA	84	19	0	High-quality	High-quality	99.3	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq558	45450	No	NA	79	17	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq559	46625	No	NA	89	24	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq560	65732	No	NA	105	14	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq561	41150	No	NA	62	19	0	High-quality	High-quality	95.98	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq562	90929	No	NA	127	20	2	High-quality	High-quality	99.1	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq563	32428	No	NA	47	16	0	High-quality	High-quality	93.14	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq564	35721	No	NA	61	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq565	52097	No	NA	80	27	0	High-quality	High-quality	97.61	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq566	160511	No	NA	197	19	0	High-quality	High-quality	98.39	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq567	32061	No	NA	54	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq568	42897	No	NA	72	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq569	99083	No	NA	107	16	1	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq570	35344	No	NA	50	32	1	High-quality	High-quality	95.27	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq571	39635	No	NA	64	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq572	6346	No	NA	7	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq573	44573	No	NA	78	16	0	High-quality	High-quality	99.09	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq574	57684	No	NA	94	14	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq575	95245	No	NA	100	16	1	High-quality	High-quality	95.72	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq576	58745	No	NA	93	35	1	High-quality	High-quality	99.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq577	46629	No	NA	85	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq578	55484	No	NA	94	16	2	High-quality	High-quality	97.41	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq579	57531	No	NA	99	19	1	High-quality	High-quality	99.85	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq580	49920	No	NA	67	21	0	High-quality	High-quality	97.94	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq581	152285	No	NA	187	26	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq582	40541	No	NA	66	33	0	High-quality	High-quality	98.62	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq583	36630	No	NA	51	22	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq584	177840	No	NA	220	27	3	High-quality	High-quality	96.94	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq585	42236	No	NA	50	1	0	Medium-quality	Genome-fragment	88.72	AAI-based (medium-confidence)	0.0	1.0	
Circular_Seq586	76745	No	NA	128	19	1	High-quality	High-quality	95.17	AAI-based (high-confidence)	0.0	1.07	
Circular_Seq587	46330	No	NA	64	10	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq588	96693	No	NA	93	10	0	High-quality	High-quality	91.06	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq589	39043	No	NA	60	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq590	61369	No	NA	95	18	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq591	44562	No	NA	75	16	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq592	56572	No	NA	98	16	0	High-quality	High-quality	95.88	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq593	43972	No	NA	61	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq594	86242	No	NA	135	33	4	High-quality	High-quality	97.55	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq595	96959	No	NA	89	10	0	High-quality	High-quality	91.09	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq596	40460	No	NA	65	17	0	High-quality	High-quality	92.35	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq597	46514	No	NA	81	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq598	45381	No	NA	68	20	1	High-quality	High-quality	96.95	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq599	35415	No	NA	52	23	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq600	34095	No	NA	48	24	3	High-quality	High-quality	97.69	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq601	60979	No	NA	95	36	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq602	97706	No	NA	93	11	0	High-quality	High-quality	91.93	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq603	44297	No	NA	84	13	1	Medium-quality	Genome-fragment	72.12	HMM-based (lower-bound)	0.0	1.0	
Circular_Seq604	38802	No	NA	63	21	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq605	34183	No	NA	49	12	0	High-quality	High-quality	95.4	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq606	65379	No	NA	87	25	1	High-quality	High-quality	90.24	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq607	44208	No	NA	60	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq608	39641	No	NA	69	22	0	High-quality	High-quality	97.99	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq609	56230	No	NA	94	11	3	High-quality	High-quality	97.6	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq610	31527	No	NA	39	12	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq611	29243	No	NA	49	13	0	High-quality	High-quality	96.62	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq612	43458	No	NA	55	9	1	High-quality	High-quality	98.16	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq613	100479	No	NA	83	15	1	High-quality	High-quality	97.45	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq614	41061	No	NA	76	20	0	High-quality	High-quality	98.67	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq615	5525	No	NA	8	2	0	High-quality	High-quality	99.93	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq616	89243	No	NA	87	11	0	High-quality	High-quality	95.8	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq617	36906	No	NA	62	22	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq618	59410	No	NA	100	36	0	High-quality	High-quality	98.21	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq619	45063	No	NA	63	30	1	High-quality	High-quality	99.82	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq620	132393	No	NA	187	48	4	High-quality	High-quality	97.56	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq621	97964	No	NA	102	15	1	High-quality	High-quality	98.05	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq622	98443	No	NA	93	11	0	High-quality	High-quality	92.6	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq623	147888	No	NA	189	33	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq624	31310	No	NA	36	14	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq625	53499	No	NA	99	22	0	High-quality	High-quality	99.91	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq626	43794	No	NA	68	31	1	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq627	99064	No	NA	104	14	1	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq628	57687	No	NA	98	13	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq629	58357	No	NA	84	18	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq630	55465	No	NA	83	22	1	High-quality	High-quality	99.62	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq631	46980	No	NA	79	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq632	96694	No	NA	106	12	1	Medium-quality	Genome-fragment	86.81	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq633	44845	No	NA	72	20	1	High-quality	High-quality	99.4	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq634	83921	No	NA	127	25	1	High-quality	High-quality	98.82	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq635	109168	No	NA	166	14	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq636	100224	No	NA	103	18	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq637	44909	No	NA	76	47	0	High-quality	High-quality	95.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq638	44418	No	NA	71	18	1	High-quality	High-quality	98.55	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq639	98850	No	NA	104	15	1	High-quality	High-quality	98.76	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq640	41642	No	NA	66	16	1	High-quality	High-quality	92.4	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq641	40330	No	NA	66	19	0	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq642	54530	No	NA	98	14	2	High-quality	High-quality	94.66	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq643	89647	No	NA	94	9	0	High-quality	High-quality	93.61	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq644	39929	No	NA	66	20	1	Medium-quality	Genome-fragment	88.43	AAI-based (high-confidence)	0.0	1.02	
Circular_Seq645	43132	No	NA	66	17	0	High-quality	High-quality	95.62	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq646	63333	No	NA	91	10	3	High-quality	High-quality	99.12	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq647	93884	No	NA	90	11	4	High-quality	High-quality	97.68	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq648	40695	No	NA	58	10	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.03	
Circular_Seq649	160745	No	NA	211	20	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq650	40224	No	NA	78	15	1	High-quality	High-quality	99.48	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq651	124293	No	NA	144	39	3	High-quality	High-quality	96.26	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq652	173919	No	NA	183	23	5	High-quality	High-quality	99.09	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq653	94013	No	NA	91	10	0	High-quality	High-quality	97.94	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq654	94153	No	NA	85	8	4	High-quality	High-quality	98.13	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq655	35951	No	NA	45	10	0	High-quality	High-quality	99.58	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq656	92832	No	NA	92	10	0	High-quality	High-quality	99.65	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq657	99221	No	NA	97	16	2	Medium-quality	Genome-fragment	65.06	HMM-based (lower-bound)	0.0	1.0	
Circular_Seq658	100224	No	NA	103	17	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq659	44909	No	NA	76	47	0	High-quality	High-quality	95.59	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq660	109166	No	NA	166	14	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq661	67277	No	NA	95	21	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq662	39443	No	NA	56	7	1	High-quality	High-quality	99.13	AAI-based (high-confidence)	0.0	1.05	
Circular_Seq663	39571	No	NA	73	12	1	Medium-quality	Genome-fragment	86.49	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq664	83924	No	NA	128	26	2	High-quality	High-quality	98.83	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq665	63886	No	NA	92	30	0	High-quality	High-quality	97.55	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq666	53657	No	NA	85	21	0	High-quality	High-quality	98.97	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq667	99106	No	NA	113	30	1	Medium-quality	Genome-fragment	73.05	AAI-based (medium-confidence)	0.0	1.01	
Circular_Seq668	59842	No	NA	103	21	4	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq669	57264	No	NA	99	22	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq670	155105	No	NA	203	17	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq671	47097	No	NA	71	22	0	High-quality	High-quality	99.8	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq672	43814	No	NA	67	15	0	High-quality	High-quality	97.08	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq673	40994	No	NA	71	14	1	Medium-quality	Genome-fragment	60.8	HMM-based (lower-bound)	0.0	1.01	
Circular_Seq674	45546	No	NA	74	15	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq675	58375	No	NA	118	15	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq676	96298	No	NA	91	10	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq677	44457	No	NA	71	17	0	High-quality	High-quality	98.68	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq678	45545	No	NA	77	15	3	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq679	39824	No	NA	71	13	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq680	43970	No	NA	68	33	0	High-quality	High-quality	99.74	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq681	96334	No	NA	92	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq682	42401	No	NA	76	17	1	High-quality	High-quality	99.27	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq683	35725	No	NA	51	15	0	High-quality	High-quality	99.71	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq684	180851	No	NA	223	35	3	High-quality	High-quality	98.34	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq685	185698	No	NA	240	29	5	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq686	32442	No	NA	51	9	0	High-quality	High-quality	90.45	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq687	42107	No	NA	70	11	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq688	151057	No	NA	191	17	4	High-quality	High-quality	98.19	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq689	43955	No	NA	65	16	0	High-quality	High-quality	96.65	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq690	61902	No	NA	109	22	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.33	contig >1.5x longer than expected genome length
Circular_Seq691	62883	No	NA	111	31	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq692	93485	No	NA	88	11	3	High-quality	High-quality	97.26	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq693	45128	No	NA	74	23	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq694	83335	No	NA	136	26	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq695	53820	No	NA	85	23	1	High-quality	High-quality	98.42	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq696	35207	No	NA	56	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
Circular_Seq697	57346	No	NA	97	12	2	High-quality	High-quality	99.47	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq698	37900	No	NA	68	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq699	45076	No	NA	73	16	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq700	97608	No	NA	88	11	0	High-quality	High-quality	91.8	AAI-based (high-confidence)	0.0	1.0	
Circular_Seq701	168502	No	NA	187	33	5	High-quality	High-quality	96.21	AAI-based (high-confidence)	0.0	1.0	
